vowel,F3,F2,F1,F3_norm,F2_norm,F1_norm
i,3391.3933969442546,2738.893667572025,451.6687806704427,1.3477894334977867,1.0743864511620187,-0.8073691598972439
i,3407.9449515208744,2657.190633753456,430.0286715056844,1.398466442062063,1.0079924045371997,-1.2502866796587304
i,3237.790040542932,2909.5427854835366,437.4656595234819,0.8653349077168626,1.2068951768206269,-1.0956057241863808
i,3692.540749617957,2752.625774652892,421.5213121430064,2.233321588935086,1.0853507799806217,-1.4305448060573107
i,3116.7877534054774,2512.076567692867,402.38662964533006,0.46887675562283915,0.8848716856058471,-1.8496436287228275
i,3417.037553360536,2831.229489456892,402.4509831605979,1.426201230926632,1.1470776276058152,-1.8482009827045909
i,3522.903459753233,2694.3134218151013,440.20742731188426,1.7437950247373906,1.0384088306548256,-1.039242598283554
i,3643.8203979238647,2884.8086675552368,431.1326053432576,2.095068745363986,1.1881784146518841,-1.2271578019343676
i,3221.7449907949826,2463.9418838464894,421.2864999745531,0.8136244146390784,0.8424560305296186,-1.4355715623208198
i,3336.4034417336507,2624.719866276779,434.13203526903317,1.1776291718585523,0.9810371475136141,-1.1646135686300605
i,3384.9572274668485,2729.958631711395,422.7974436090074,1.3280165636209407,1.0672227578880988,-1.403274809630892
i,3400.4351776935905,2822.009906673057,413.1747801578738,1.375503833966892,1.1399268912361085,-1.6109661556458
i,3609.8831992252212,2747.3899083381575,437.41186426134493,1.9976691101572062,1.0811766954182531,-1.0967151353689075
i,3491.4049517610556,2793.195486920926,457.82603545100443,1.6503091447788425,1.1174267867770233,-0.6852203327145129
i,3420.409134253028,2676.4530204308876,444.89885202575334,1.4364666726448465,1.0238276382913942,-0.94360929293967
i,3179.1677614457362,2775.986667382449,436.2739247044185,0.6751467054946302,1.103878089783089,-1.1202147065986703
i,3336.91149786385,2743.2553965458555,395.8815983558766,1.179214094432254,1.0778749968739259,-1.9966736191241317
i,3279.484980554874,2773.817238602531,440.4928621651432,0.9985217143413209,1.1021641156174893,-1.033395038806537
i,3198.7339712398834,2935.730967431372,418.07407956651315,0.7390124854511239,1.2265396275648235,-1.5046244266240145
i,3535.450484008808,2819.974181656386,422.8799332799129,1.7808013309568864,1.1383448282644921,-1.4015148989402724
i,3671.3174164939637,2596.218435376018,457.08351869337855,2.173322127248392,0.9571007434284725,-0.6998631270268924
i,3540.698178822046,2668.420880136969,467.4253668064056,1.796239993585035,1.0172384694003707,-0.49802604851892385
i,3329.8421576386168,2800.854155522084,442.6880321771512,1.1571389977630155,1.1234297229169863,-0.9885499219666447
i,3349.3555461880655,2872.932082109708,454.33772854406584,1.2179591642695817,1.1791340805345862,-0.7542188501300463
i,3077.1975093120427,2941.064170529329,400.6745500614205,0.33581234899559537,1.2305187213989053,-1.8881091607618428
i,3546.0872900520035,2916.541644139048,413.1623834997979,1.8120709050742512,1.2121624658308183,-1.6112368275058222
i,3302.736711050857,2608.3574705155165,432.30397548819116,1.0720615334431356,0.9673274571709392,-1.2026807142961697
i,3320.065419686284,2868.6321364797823,465.63024610271344,1.1265322873797126,1.1758503364066193,-0.5327382718812872
i,3607.3122904991865,2683.3927039308655,432.42850205868206,1.9902533413256698,1.0295047064418303,-1.200082493647087
i,3088.172320791548,2649.749637320201,458.0820081831794,0.3728698705849904,1.0018445487474785,-0.6801779290232743
i,3644.387264050232,2590.598138236977,424.05465593750927,2.0966879351072714,0.9523496338456202,-1.3764894703731823
i,3367.547989376725,2799.676247975047,419.31016308971203,1.2743438226778314,1.1225075368803388,-1.4779914861595171
i,3443.4966920966453,2695.58647813686,436.6842178813096,1.506490572397289,1.0394444577795168,-1.1117346905081018
i,3464.103524213424,2761.8865943473998,427.46496829199447,1.5685951056899605,1.0927141938678722,-1.3042295316492307
i,3353.519787058105,2748.8014934817033,428.9152589970755,1.230892564930919,1.0823028077920178,-1.2736743677853828
i,3328.3669838343267,2981.693241888176,449.2560899375161,1.152526631979025,1.2605972269012171,-0.855687264321753
i,3322.1820183802834,2857.214555542707,429.7060441488312,1.1331660734822415,1.1671071155434187,-1.257057363217632
i,3569.788813897108,2812.0291046329467,434.6554481535076,1.8814114855308426,1.1321593684342892,-1.153743640413812
i,3447.485073691613,2544.1405472069437,412.38013080432074,1.5185396451550257,0.9126773976076319,-1.6283331823925593
i,3170.704243921119,2780.7332942321295,474.85545273874925,0.6473991863757752,1.1076235326536361,-0.35575443509103766
i,3748.197204648078,2849.0829545538963,447.9434517775364,2.389042023300232,1.1608588650285103,-0.882084111745699
i,3068.341666021848,2686.083881946718,419.786925020805,0.3058132502462731,1.0317022981121855,-1.4677400391119146
i,3267.3250949348617,2737.78774584437,426.68482087731775,0.9598549151706736,1.073501043228995,-1.32070882277694
i,3038.2900519706423,2864.2490108570255,413.5605648875852,0.20336429002037143,1.1724980002987466,-1.6025468877380649
i,3412.33702128914,3047.327112558984,416.9114466738366,1.411872618652505,1.3083320057215257,-1.5297467446275823
i,2945.3935236649686,2721.5171171694506,461.05596802471877,-0.11985981063316851,1.0604331745079572,-0.6217995979924719
i,3702.177380781592,2591.260678485844,447.852878027718,2.2604510917043967,0.9529102468699109,-0.8839083805884786
i,3293.548656986883,2746.373829688314,494.77890213232223,1.0430639128854904,1.0803657458575049,0.015023120121054109
i,3118.599202632577,2796.028760269326,447.2190958030747,0.4749246018949432,1.1196494490073354,-0.8966838815242889
i,3555.063574384774,2774.526574336657,443.73090428816465,1.8383860683147561,1.1027246793117025,-0.9673229523431662
i,3305.968051532686,2798.152974238887,429.50124878038156,1.082240516255498,1.121314387526411,-1.2613578533352034
i,3476.79702062973,2709.975293109176,445.2396436067628,1.6066669488798666,1.0511158243544876,-0.936701694781064
i,3367.066289612713,2916.4512371190976,435.8770471395916,1.272854798728027,1.2120945067966458,-1.1284250378617453
i,3073.06672586032,2935.2082631735666,417.20974922615176,0.3218301108555118,1.226149249915788,-1.5232943101909358
i,3261.774995303809,2678.768958357296,467.0314723357824,0.9421584904406659,1.0257238462062426,-0.5056313499722037
i,3011.9253275231918,3194.1661850717624,460.07484127809323,0.11264636125806424,1.4115058847735635,-0.6410172241506312
i,3409.6380809221764,2753.4218832149218,443.2393565356398,1.403636527259936,1.0859847501483386,-0.9773218579928451
i,3459.8612414247564,2850.0720116404054,449.1399575821753,1.5558400371751484,1.1616197997259918,-0.8580195469307884
i,3387.103302859635,2733.7574310765735,433.6946787521708,1.3346138013464934,1.0702713182270465,-1.1737063844432614
i,3339.138463932538,2917.516961872498,449.9692143818368,1.1861584510206957,1.212895479085337,-0.8413788118681833
i,2876.2504761956025,2851.5471021999333,441.25498585460525,-0.3671240268133279,1.1627541756018007,-1.017800342172846
i,3368.8457036632217,2707.3650275510795,461.5618629316944,1.2783542403579353,1.049003137656126,-0.6119064552154044
i,3531.7529615139138,2654.3042379569506,445.8940924736711,1.769909491121045,1.0056096700535373,-0.9234513041209466
i,3208.178674556339,2570.543712350888,423.30622864270924,0.7697011371099595,0.9353122419085305,-1.3924253884297841
i,3517.3995394437334,2892.5789125141687,448.21091642912586,1.7275201051794955,1.1940755345680611,-0.8766991905763352
i,3494.2511496625725,2832.25841253622,422.9836271443785,1.6587910983706606,1.1478742186636504,-1.3993030853817208
i,3444.8221410320266,2871.4965349576814,453.4812655564266,1.5104963583654527,1.178038341522369,-0.7712406403162149
i,3572.4507944306247,2858.781346106107,444.6791433347836,1.8891705338270126,1.1683089801329938,-0.9480654345484921
i,3552.4273301801495,2757.3387401606674,417.73103887067435,1.8306644679461275,1.0891012185457687,-1.512029620143413
i,3344.5069098790814,2658.1661898844695,422.2473546918098,1.2028798748557223,1.0087971459176157,-1.4150197007104022
i,3347.6341521173636,2651.6064299059553,430.271040577387,1.2126081186066595,1.003380271882521,-1.2452036434521423
i,3052.7365671515918,2790.445196302834,437.0263396366646,0.25273977686181454,1.1152670657827553,-1.104669743640116
i,3234.2388568019032,2852.0088645270935,457.4859075071403,0.8539121565794037,1.1631091600132042,-0.6919248725333599
i,3100.965406867391,2655.705844318934,420.19423965714753,0.4159011014581178,1.0067670267131292,-1.4589910823085448
i,3213.5323371530453,2875.509001928678,432.7648988678142,0.787056684501211,1.1810996452193752,-1.1930673840391641
i,3327.402797755031,2484.366800593648,450.8838839600716,1.1495108458177472,0.8605545257756859,-0.823059625655644
i,3163.0610346277044,2769.2736996082667,443.0606860943865,0.6222773158200462,1.098570109236444,-0.9809590624570618
i,3601.4070392583967,2580.3173439016064,371.02365939531495,1.9731996524458897,0.9436320467574433,-2.58169445545084
i,3402.997033245473,3009.5605686075733,464.0709778117267,1.3833429045174603,1.2809919218405583,-0.5629985992135875
i,3407.348577415302,2693.1296245734957,454.63562873652523,1.3966447616451427,1.037445376333253,-0.7483057475217129
i,3207.8601107298264,2826.761190059626,448.0445229777908,0.7686675015193745,1.1436149136423324,-0.8800488465131071
i,3550.751390404311,3141.9710683716744,445.5742888828561,1.8257526342951622,1.3753855629614071,-0.9299238208262741
i,3286.1887327057157,2757.469466201895,398.34569147817274,1.019777481279995,1.0892051550694393,-1.940696637823688
i,3254.871366098385,2704.498559418486,425.54866850512917,0.9201042836892266,1.0466807388053314,-1.344762086359646
i,3397.6870314248854,2647.464928334637,461.4945200810397,1.3670881605086707,0.9999534254601248,-0.6132227678112067
i,3372.034911145208,2759.716090666814,429.83550044419275,1.2882035127102787,1.0909906121203756,-1.2543399725766227
i,3398.165149298624,2874.904815437367,418.05320478671683,1.3685527942401843,1.180638955623892,-1.5050748752611947
i,3261.0415599419116,2719.0706217273814,407.59272032211027,0.9398176885589822,1.058461500495513,-1.7336752644054523
i,3233.8731248509553,2695.25770840716,456.1054035985731,0.8527350295055106,1.0391770515403038,-0.7191883833344683
i,3416.2678400697246,2787.7250872642894,455.5921204733702,1.423856267181769,1.113128950731734,-0.7293462387492825
i,3348.839116475862,2814.9036725326832,434.74460469842495,1.2163541036750765,1.1343993135281327,-1.1518933949889436
i,3416.7400921087774,2680.550167316721,383.71184509166005,1.4252950654061949,1.0271811220270308,-2.278346247073481
i,3349.3605332553893,2957.4103801885967,457.2378065389788,1.2179746628398207,1.2426698035548025,-0.6968185382680532
i,3534.7660159020716,2931.6478461453485,438.9371683625074,1.7787859438265123,1.2234883289439147,-1.0653118175340568
i,3405.2674282685834,2675.733155835288,430.093808095809,1.3902851984998053,1.0232379043881235,-1.2489203342806245
i,3475.8190158514144,2927.196246551155,433.9530988763702,1.6037385467817162,1.220156821968958,-1.1683326196362753
i,3296.098089946052,2761.072884720153,450.13636746410117,1.051118058172862,1.0920681915280621,-0.8380282571935792
i,3128.566077999885,2444.012219419404,424.9707698386089,0.5081380814022118,0.8246511784101498,-1.3570213189618696
i,3166.1878849908726,2690.8512457147885,433.7710000338382,0.6325620467278831,1.0355898849136638,-1.1721189743957747
i,3295.58231823872,2961.5131431336863,444.1393731065607,1.0494891396983328,1.2457090803611135,-0.9590224344168161
i,3422.6599770303856,2846.8956962351917,412.1164963764902,1.4433141755546033,1.159175151366356,-1.6341022951195745
i,3547.1942473590575,2750.54074024378,451.6500014867205,1.8153196951730681,1.0836895219864564,-0.8077442464031829
i,3191.2848705094298,2546.503602351482,454.8708890278469,0.7147441560743769,0.91471274075096,-0.7436387389957413
i,3435.462646100041,2636.4717829209458,417.99786167414794,1.4821769456898661,0.9908311857006928,-1.5062692113241685
i,3561.7483046523303,2596.8016881896656,472.8924040286428,1.8579401085803335,0.9575932061142302,-0.39312542965430813
i,3220.1553441383694,2849.1300053302375,429.81968630488467,0.8084872369941258,1.1608950696997384,-1.2546718800583583
i,3473.697400880483,2685.8850620081357,433.4429750023204,1.5973830430916518,1.031540018884306,-1.1789435635019248
i,3378.8989729717186,2622.648021729368,453.18701194742977,1.309370324941929,0.979305927888849,-0.777096210116599
i,3285.4721926928905,2729.4417816873106,415.273466164804,1.0175075992994107,1.0668076546852594,-1.5652595697144958
i,2939.9905451271106,2734.628617373047,489.7156469622422,-0.1389713879051206,1.0709698535354337,-0.07777006836963761
i,3504.284282939607,2758.341104577667,431.25583538179933,1.6886358307408051,1.0898980437939145,-1.2245796445207628
i,3375.787749528111,2836.529793849938,411.1992399855017,1.2997815307474136,1.1511780257820825,-1.6542034161981432
i,3559.874637721172,2859.758390596664,452.69235810671836,1.8524629993585513,1.1690581247988803,-0.786948265147828
i,3445.92700956332,2763.7080795946554,451.702018005875,1.513834326168858,1.0941595775251791,-0.8067053313542359
i,3471.7798629487966,2712.1246798545917,424.4668012622027,1.5916355314930133,1.0528539595702202,-1.3677258541131674
i,3389.172971381171,2974.842231913911,409.92551039696224,1.3409721989136087,1.2555541272573973,-1.682190923043492
i,3124.5752401941386,2783.745234132701,438.111896285554,0.494851787086392,1.1099968639367923,-1.0822891384983664
i,3401.225404612851,2794.6777389712684,432.1230307362295,1.3779224940746755,1.1185898732796276,-1.2064574225826274
i,3623.190975748311,2539.995205771317,418.8973400085516,2.035971074358816,0.909102367069311,-1.4868775255037903
i,3354.5912474388706,2534.157784620167,433.1575812631593,1.2342177349308587,0.9040581455335012,-1.1848854077498314
i,3652.123869941744,2763.8833797092575,442.04081478995323,2.1187615450006905,1.094298631290576,-1.0017487641257037
i,3159.5362205919027,2675.91130762015,428.801959089922,0.6106714188371463,1.0233838662568964,-1.276057681422371
i,3318.433234686899,2937.9309259002703,449.18554967684395,1.1214138488145848,1.2281818880731585,-0.8571038503666948
i,3184.6081884604164,2795.0299846625385,447.8861452046548,0.6929440902289611,1.118866181038639,-0.8832382950840038
i,3564.2291278946855,2979.1936417807638,414.82019190856107,1.8651876277477386,1.25875858916208,-1.575111691486546
i,3235.289423609937,2587.391376576837,431.88666607851246,0.8572927196213633,0.9496341822737449,-1.2113932470156605
i,3450.628021931652,2897.3015300151255,435.34047013341086,1.528024810898006,1.1976519648468622,-1.1395372694446781
i,3318.073707579233,2781.9501908299385,418.752127599384,1.1202860540765758,1.108582725265286,-1.4900053126320028
i,3724.2962284777386,2539.062395206352,441.03658164887156,2.322455007232875,0.9082970872540012,-1.022266608813875
i,3713.180008562117,2761.9387185415076,432.8476470852173,2.291340004903644,1.0927555686679244,-1.191342615286395
i,3311.734701714162,2736.0969283326995,466.9967391716822,1.1003812327572242,1.0721466723783848,-0.5063022844723044
i,2999.0800817498452,2972.6905224639577,405.88653621896435,0.06815927764720757,1.2539678346724183,-1.7715174154483273
i,3327.0424172910775,2701.74280777777,449.85988894449025,1.1483834215930477,1.0444457200524955,-0.8435708946953439
i,3102.5562342724,2824.802936552612,481.23116526881773,0.42123964448633344,1.1420956373494844,-0.23543557874301574
i,3142.168862825652,2787.188936438615,422.5356894151441,0.5532974687269026,1.1127072685046984,-1.408861589258929
i,3443.804582964146,2763.6433506722447,422.98351103738185,1.507421220941225,1.0941082302041858,-1.3993055616669607
i,3454.255267229263,3010.09025655606,432.82875215075853,1.5389608133687231,1.2813777423260162,-1.1917364242364576
i,3493.3511890461837,2582.463668165886,416.1018651665265,1.6561098731184472,0.9454548850642845,-1.5472816951275319
i,3451.6476984506317,2965.88221773939,444.7701516709667,1.5311002568105254,1.2489410117606077,-0.9462193323021232
i,3319.2184160537963,2760.902178518694,409.6785910127617,1.1238764467210467,1.0919326440792148,-1.6876265149728273
i,3473.921284023515,2882.8060792537467,427.1218262275972,1.5980538899596286,1.1866560035609988,-1.311474117699086
i,3292.750893887748,2797.7044896034654,427.457673767513,1.0405423462884906,1.120962974855476,-1.3043834767728737
i,3360.8500411740865,3050.8665929944373,431.6024884387,1.2536200782045415,1.3108769298539753,-1.2173310912581916
i,3311.583850369222,2671.606853732066,453.2605945772736,1.099907087381755,1.0198544541118337,-0.7756315786188023
i,3341.445604395428,2671.354052059727,465.87049310516534,1.1933479329314354,1.0196469940815855,-0.5280848700837399
i,3611.3450665609994,2678.1115267497717,396.2161020627705,2.0018835015895853,1.0251857311848775,-1.9890542681698267
i,3541.8668081065052,2666.4868525538313,454.2751693417065,1.799674973297931,1.0156489264748816,-0.755461097471147
i,3039.8404963337844,2884.2230625522197,410.53589334521496,0.2086746522692302,1.1877333343819938,-1.6687682167671907
i,3495.2068304746163,2762.97039701482,416.1564236861833,1.6616375731911555,1.0935743269875269,-1.54609892534865
i,3303.373677640545,2855.7462629828724,439.31379380056785,1.0740688173544564,1.1659802091245886,-1.057574564285854
i,3470.532028507661,3033.8476226923626,402.82132078411354,1.5878936431196526,1.2986129700573124,-1.8399034136906993
i,3644.66204013971,2775.4063371750794,417.36156854413963,2.097472711673722,1.1034197266331442,-1.520012153158191
i,3147.709122700406,2734.8919300532307,457.1380549455494,0.5716343724003182,1.0711809393293548,-0.6987868363112018
i,3350.495218304348,2969.6149381206465,405.29181117237346,1.2215003831695297,1.251698444352961,-1.7847454623782089
i,3369.961803393155,2588.107084998769,444.94535663535555,1.2818021663205903,0.9502405281623119,-0.942666366540622
i,3521.5292139704047,2702.9138343823306,380.0979272326971,1.739733806093128,1.0453957453080074,-2.3637136515598334
i,3405.542657549889,2821.291757066811,445.8338403959131,1.3911264654767048,1.1393689118518238,-0.924670393162755
i,3580.352877541215,2613.141039524449,451.8627219040923,1.9121692418935925,0.9713443800809216,-0.803496381643683
i,3573.0567666037864,2515.4659840279005,443.98439239632967,1.8909359925779763,0.8878276943839793,-0.9621709070985142
i,3286.9952804921068,2749.745794978318,444.59673116531263,1.0223319011929086,1.0830558151298884,-0.9497374897362935
i,3289.853264090455,2667.7184996717397,437.7462303221133,1.0313783867519475,1.0166613286330533,-1.0898217673398822
i,3188.6903347077314,2611.1018409574003,451.8443062325996,0.7062781480357215,0.9696328967633975,-0.8038640495053445
i,3178.3133256722504,2852.9844407505166,447.10761974885884,0.6723488046172458,1.163858955052553,-0.898932838545274
i,3081.0289855259052,2667.4621997450627,463.0912904565851,0.3487646970893487,1.0164506910613553,-0.5820631986485022
i,3206.57549144985,2696.888991588189,447.0960305175539,0.7644982896278698,1.040503542098352,-0.8991666759392349
i,3504.0796398650455,2726.2750567815574,423.94440224598765,1.688027950002238,1.0642626120895864,-1.378835284200005
i,3611.8115586823683,3001.055098587256,458.3880484095822,2.003227984410557,1.2747872882538116,-0.6741529433229037
i,3386.384638836463,2649.41891712747,418.85478971673905,1.3324050261356182,1.0015709025171846,-1.4877939206335953
i,3460.0958781478066,2818.759874393683,467.62492925587947,1.5565459166552047,1.1374005859088199,-0.49417534900394106
i,3481.665885601593,2553.499764342057,459.98505544724577,1.6212333565523858,0.9207276095243426,-0.6427779327111826
i,3203.72697823479,2707.9927659069776,442.46687450659954,0.7552475230924658,1.0495114000787713,-0.9930578658858226
i,3708.4695387775764,3190.32425665654,450.25689884212557,2.2781269933935864,1.4088673697560712,-0.8356129984898846
i,3341.1130500837426,2834.78850477274,456.3952710553433,1.1923119376446372,1.1498317830941653,-0.7134569657695227
i,3317.9354383310574,3008.8289276836963,442.02704608833216,1.119852286984302,1.280458888724877,-1.0020297620783951
i,3455.919484820809,2852.9308429961184,446.21166744192584,1.543974521658246,1.1638177682796222,-0.9170284847564191
i,3513.4453683791767,2675.7881975971973,424.80110667627923,1.7158120177419527,1.0232830017934167,-1.3606236280952027
i,3186.513996320972,2821.6731448871224,454.01976260173967,0.6991714100178381,1.1396652557311189,-0.7605345224645027
i,3449.180505233208,2992.1636804236277,436.8777269885853,1.523657395254233,1.2682822820805806,-1.1077379727535142
i,3484.7498431328977,2610.2906940489675,428.54187150093435,1.6304492406635454,0.9689517359313536,-1.2815311217143195
i,3489.2676659255903,2878.218546388091,430.5768221935376,1.6439352729514538,1.1831644714603555,-1.2387947839011846
i,3359.92836613673,2551.457529270714,429.1989119623756,1.2507651431892883,0.9189735265611476,-1.2677103622254915
i,3522.118601369436,2840.4070524735116,447.93954601217945,1.7414757781740269,1.1541726840165742,-0.8821627711447798
i,3380.39184365871,2761.97506904862,422.57198310250516,1.3139682198549154,1.0927844222722864,-1.4080867442867402
i,3489.8224716461473,2819.1153149729553,447.75061182864266,1.6455902047452131,1.1376770177343323,-0.8859685935224139
i,3283.310525526246,2463.731009911775,460.97278675181826,1.0106567893321432,0.8422683939440907,-0.6234273073777178
i,3291.268004916983,2641.8938057738474,452.1525142253208,1.0358536127845142,0.9953351871338113,-0.7977126663268547
i,3305.906668909635,2907.324217817636,450.4815799982508,1.0820472487671882,1.2052228542300878,-0.8311124679522789
i,3487.2497878916006,2572.429814068766,463.48097608069287,1.6379139181896094,0.936920246675074,-0.5744751364367168
i,3416.046839566028,2710.0212909270617,440.1330380114282,1.4231828822739025,1.051153035642875,-1.040767197108267
i,3072.526739733343,2817.414520624907,414.50823254622173,0.3200009295633889,1.1363539670022385,-1.5818985260601408
i,3143.93978980678,2550.83831434262,461.3122409935299,0.5591623166941054,0.918441403263325,-0.6167866378087581
i,3265.9061918233956,2972.731110353973,425.2927380323073,0.9553336217733556,1.253997767676597,-1.3501892031182798
i,3084.1394483498293,2606.8638010650875,464.0024838971516,0.359267811139813,0.966071663582169,-0.5643301735127125
i,3345.715567199878,2685.3089387194727,440.49639823488343,1.2066408512464868,1.0310697122724188,-1.0333226208981086
i,3456.600569317848,2915.2569065353346,468.64970817316043,1.5460256959642014,1.2111965296807854,-0.47442736047288964
i,3311.3430063199603,2577.9391169363744,427.9657862294564,1.0991500384737052,0.9416104855766269,-1.2936664451844866
i,3415.8832934098746,2627.9530802366253,416.0862525095433,1.4226845317712462,0.983736071356099,-1.5476201892074897
i,3429.9626368293107,2754.283542865699,437.71661434974317,1.465499326810279,1.0866707144990106,-1.090432124504965
i,3244.1176865695684,2729.193181403894,416.80550579773757,0.8856574223820206,1.0666079657241223,-1.532039410149298
i,3522.0874521156393,2903.916170658614,396.66079521009766,1.741383721862103,1.2026514325862472,-1.978934967763216
i,3215.28446897156,2554.4041363348147,422.79697703320926,0.792730480444092,0.9215039297148412,-1.4032847649656643
i,3357.9323582933453,2560.876477420618,416.8573630832119,1.2445797225921962,0.9270518301073598,-1.530917094312507
i,3202.7327870670592,2789.613254823524,438.5151737642421,0.7520168740857505,1.1146133476620008,-1.0739890085426929
i,3250.3150485073393,2785.410121398844,425.05504015176825,0.9055231165363279,1.1113076505640112,-1.3552326158344934
i,3326.1989483990274,2992.020061065713,466.2890739816191,1.1457442126817219,1.2681770508736585,-0.5199830066056547
i,3152.890603454007,2875.54456028822,454.7290147156413,0.5887546212434752,1.181126755299115,-0.7464529012699712
i,3178.4028095163085,2874.0322537203583,470.60381241731426,0.6726418600587879,1.1799734601688079,-0.4368902107341469
i,3182.7389456671917,2634.3387355589807,459.2359030505305,0.686832627385085,0.9890567526878542,-0.6574822925281572
i,3417.7741094052044,2837.131299796816,444.44187437835086,1.4284446852071517,1.151642875987383,-0.9528802076288321
i,3437.8713322684853,2577.880522686655,459.88389188967864,1.4894723735135191,0.941560655245672,-0.644762171370334
i,3569.1928727233226,2729.3326077814086,436.0500286465671,1.8796736642915532,1.0667199626411834,-1.124845596206505
i,3113.855275069105,2831.9928690682623,449.49945510145403,0.4590786988814312,1.147668662926817,-0.8508017239142656
i,3361.5145945339164,2916.216981330123,429.7004125030883,1.2556780800943261,1.211918406718073,-1.2571755945232408
i,3467.192559105661,2620.2353380435534,436.4853855033979,1.5778729347664011,0.9772881808771529,-1.1158431998142297
i,3342.603872117582,2792.103758637752,428.9258366049911,1.1969554407240521,1.116569739831998,-1.273451895258825
i,3349.833720369757,2875.0358120175,427.45670141634497,1.2194451062483722,1.1807388481712324,-1.3044039976674975
i,3101.1311008154585,3002.5300579755585,467.1847716193871,0.4164572695922204,1.2758645119211671,-0.5026706903240213
i,3154.1245096051925,2856.214162514099,426.01000126345315,0.5928274508284512,1.1663393823144346,-1.3349875642906188
i,3416.4239445048165,2801.6176410103126,431.87818956308837,1.42433188858196,1.1240272500088206,-1.2115703058483467
i,3239.8571087821338,2665.6708077277403,416.98120664673485,0.8719780800224116,1.0149778878367568,-1.5282373877905513
i,3231.754775692347,2751.7260370586864,421.36064423793005,0.8459143942021732,1.0846340655028164,-1.433984011735348
i,3486.9939782791475,2966.314331744125,424.32583667606457,1.6371503326195644,1.249260400280099,-1.3707222844847393
i,3412.3635987902644,2829.9815294773202,447.31324961958614,1.4119536902098813,1.1461110698444716,-0.8947848260499774
i,3384.8060581706522,2863.5273078545597,447.53713961607235,1.3275516972995496,1.1719455299741415,-0.8902706339431549
i,3163.3301155956174,2880.9869946889394,456.3873047942783,0.6231627676034309,1.1852721790687317,-0.7136144303800408
i,3243.309962835491,2766.2373181835414,451.9307384929219,0.8830654623838794,1.0961649981487764,-0.8021385640757112
i,3336.7096900189194,2909.1246194940977,488.65061400743303,1.1785845672762179,1.2065800671983165,-0.09741079359547392
i,3239.482754897742,2570.3467925346213,443.6384363139665,0.870775290713563,0.9351442889886198,-0.9692030599005702
i,3493.655438364268,2729.1288970907294,468.7537454935646,1.6570163911231701,1.0665563261870705,-0.4724249256910106
i,3146.31106216666,2856.657415909514,423.76194106641816,0.5670101807256794,1.1666795821511966,-1.3827187619540693
i,3661.8871149865504,3036.066744504859,420.24855355693387,2.1465507943069255,1.3002159758357401,-1.457825082176559
i,3279.3446668858132,2879.666107797562,428.5411953020991,0.9980763539337747,1.1842667986908306,-1.2815453563800516
i,3364.3436686566247,2764.5048714558798,395.0551415370812,1.2644346620453444,1.0947915477525352,-2.0155263533699506
i,3369.6669560085115,2665.7830807904406,426.225266330565,1.2808914161087912,1.0150702228472963,-1.3304302410256252
i,3615.396355784842,2587.5392232447484,454.7685333304433,2.0135539825462594,0.9497594512423634,-0.7456689375754637
i,3324.966849946057,2722.37910873915,454.2696259287299,1.1418877812054344,1.0611274465465372,-0.7555711820940628
i,3429.332648264315,2839.773124266156,458.154834832643,1.4635873124740781,1.1536833398032025,-0.678743832611272
i,3316.1414065952918,2676.480718801205,413.2894609947121,1.1142225564273742,1.0238503264286183,-1.6084625693917536
i,3232.8357846455483,3168.1224854138695,464.1962488390988,0.8493955723353298,1.3935573820845064,-0.5605637425834276
i,3144.2088618573275,2578.43467907155,447.52877344854903,0.5600531239881814,0.9420318813881057,-0.8904392765505641
i,3464.2688448379254,2836.773413465562,431.4292159108517,1.5690918510187468,1.1513663094930842,-1.2209535107051133
i,3350.848411763511,2806.2637683101993,438.87676218750926,1.2225975906000626,1.127659944487111,-1.066553397334493
i,2997.8259571547655,2729.2761609990944,418.39676941141215,0.0638056485929835,1.0666746213678437,-1.4976640894346087
i,3401.5406452279753,3173.1150053094007,445.02947439061353,1.3788871992459748,1.3970094741200467,-0.9409610471862337
i,3319.138894911334,2888.25469734796,447.5467303355213,1.1236270676735762,1.190795688981186,-0.8900773110766796
i,3442.8279310901803,2844.7757243934234,481.93547689152547,1.504468850438916,1.1575419987060265,-0.22224210158644708
i,3181.3322098040508,2826.3849082038214,416.7585723099034,0.6822309569132711,1.1433230637355072,-1.5330552835973388
i,3465.6594321733032,2634.1753270893446,427.88053512272893,1.5732692649567235,0.9889207576977623,-1.295463660076801
i,3322.247840459489,2895.711498105537,457.06822960014176,1.1333723034867142,1.1964484877319679,-0.7001648853132584
i,3161.9720503311396,2768.583654023529,421.4956801737306,0.6186930781863516,1.0980237572715927,-1.4310933878826002
i,3159.8160720601386,2731.0407961889155,430.25965107224033,0.6115933383316856,1.068091633563387,-1.2454424434180988
i,3781.144399597855,2820.770103891044,406.8990576085199,2.4801386282794278,1.1389635148767634,-1.7490411473599239
i,3276.779102896779,2902.0019639340285,482.63247458720787,0.9899298043519854,1.2012058116278785,-0.20920460043957959
i,3104.60321355668,2501.4764386315546,477.88058908187344,0.42810492895612573,0.8756011958209017,-0.29846565326322677
i,3437.6889503047346,2641.1321883644678,448.6816455317752,1.4889201539744796,0.9947030801208107,-0.8672297039171745
i,2927.6129312017542,2761.465988685738,444.16289262662144,-0.18288658082397466,1.0923802996961318,-0.9585447253817058
